id,0,1,2,3,4,5,6,7,8,9
1927-Calvin-Coolidge,0.097901278,0.017704303,0.048657521,0.040098488,0.1545316,0.058975261,0.0028139289,0.0022276938,0.00035174112,0.019697503
1928-Calvin-Coolidge,0.10837061,0.019936102,0.052268371,0.04485623,0.1456869,0.064920128,0.0071565495,0,0,0.015207668
1929-Herbert-Hoover,0.083176692,0.0088345865,0.059774436,0.057706767,0.17171053,0.05037594,0.0080827068,0,0.0052631579,0.0069548872
1930-Herbert-Hoover,0.067397761,0.0059401416,0.034498515,0.076079507,0.22663925,0.03335618,0.014164953,0.0047978067,0.0025131369,0.0036554718
1931-Herbert-Hoover,0.048683736,0.0082942661,0.031373963,0.075009016,0.23368193,0.049224666,0.022178146,0,0,0.0055896141
1932-Herbert-Hoover,0.030318216,0.013029316,0.023803558,0.091455775,0.19944876,0.062640942,0.02129792,0.00025056377,0.0010022551,0.018040591
1934-Franklin-D-Roosevelt,0.059067836,0.026765113,0.0096908168,0.066451315,0.1162898,0.07475773,0.018920166,0.020304569,0.00092293493,0.058144901
1935-Franklin-D-Roosevelt,0.019106408,0.039388595,0.01175779,0.055555556,0.14050558,0.088771311,0.029100529,0.0070546737,0,0.054967666
1936-Franklin-D-Roosevelt,0.020754717,0.04393531,0.0078167116,0.038274933,0.041239892,0.08032345,0.055256065,0.0075471698,0,0.12398922
1937-Franklin-D-Roosevelt,0.043055036,0.035567203,0.014975665,0.049794085,0.085361288,0.096218645,0.045301385,0.0071134407,0.0026207413,0.062523399
1938-Franklin-D-Roosevelt,0.019702277,0.058012259,0.0045971979,0.057136602,0.11624343,0.084500876,0.03502627,0.003502627,0,0.052539405
1939-Franklin-D-Roosevelt,0.017524644,0.024917853,0,0.060788609,0.081872946,0.067634173,0.059145674,0.023001095,0.0013691128,0.10049288
1940-Franklin-D-Roosevelt,0.027384021,0.022229381,0.0006443299,0.051546392,0.039626289,0.070876289,0.090206186,0.018041237,0,0.1056701
1941-Franklin-D-Roosevelt,0.022277228,0.019183168,0.01980198,0.024443069,0.024133663,0.082920792,0.096844059,0.020111386,0,0.10798267
1942-Franklin-D-Roosevelt,0.015915119,0.014441497,0.012378426,0.024462128,0.01797819,0.046861185,0.093132921,0.024462128,0,0.16828765
1943-Franklin-D-Roosevelt,0.015107103,0.017361894,0.0045095829,0.027057497,0.02096956,0.06065389,0.086133033,0.014656144,0.00045095829,0.17046223
1944-Franklin-D-Roosevelt,0.010917031,0.0180131,0.009279476,0.041484716,0.061408297,0.085152838,0.074235808,0.0040938865,0.0035480349,0.12090611
1945-Franklin-D-Roosevelt,0.030987329,0.010789111,0.014301844,0.047923723,0.051812821,0.062225568,0.077907414,0.01129093,0.00012545477,0.12771296
1946-Harry-S-Truman,0.017830834,0.0065732311,0.018813041,0.16002418,0.18960372,0.039552718,0.030977296,0.0021532998,0.00003777719,0.022930754
1947-Harry-S-Truman,0.028430371,0.0076608784,0.020258767,0.11763704,0.12325502,0.066564522,0.074736125,0,0.0057882193,0.016683691
1948-Harry-S-Truman,0.0060544904,0.014328961,0,0.15600404,0.07790111,0.066599395,0.085771948,0.01715439,0.0034308779,0.02764884
1949-Harry-S-Truman,0.0099099099,0.014414414,0,0.13423423,0.10960961,0.062162162,0.09009009,0.02042042,0,0.012612613
1950-Harry-S-Truman,0.019273238,0.017064846,0.0004015258,0.12085927,0.065649468,0.062035736,0.10881349,0.020879341,0,0.021280867
1951-Harry-S-Truman,0.015605014,0.0084420568,0.0002558199,0.043489383,0.019186493,0.042466104,0.20235354,0.021488872,0.0040931184,0.057303658
1952-Harry-S-Truman,0.0075260517,0.0090698572,0.0025086839,0.062331146,0.044191432,0.056927827,0.13720571,0.026630645,0.0054033192,0.067155538
1953-Dwight-D-Eisenhower,0.02994542,0.019471899,0.018439298,0.096474406,0.097359493,0.069036731,0.08482077,0.0098834636,0.0075232335,0.032748193
1953-Harry-S-Truman,0.016583395,0.013181673,0.006378229,0.041245881,0.022642713,0.065057936,0.16817264,0.020197725,0.010949293,0.065270543
1954-Dwight-D-Eisenhower,0.019085282,0.0058459422,0.015646492,0.15268226,0.10213205,0.069807428,0.084594223,0.0082530949,0.007221458,0.021148556
1955-Dwight-D-Eisenhower,0.027207028,0.0097775259,0.0097775259,0.16111662,0.091540315,0.050446365,0.10486042,0.0079353833,0.024939776,0.013461811
1956-Dwight-D-Eisenhower,0.02461156,0.010441268,0.015661902,0.1533872,0.090118086,0.06463642,0.07545059,0.013548788,0.028589186,0.016407707
1957-Dwight-D-Eisenhower,0.025018578,0.016596483,0.00049541739,0.10725786,0.067872182,0.068863017,0.12311122,0.0071835521,0.027000248,0.030220461
1958-Dwight-D-Eisenhower,0.011909737,0.007521939,0.005014626,0.096740493,0.052653573,0.070622649,0.15879649,0.021938989,0.011073966,0.028834099
1959-Dwight-D-Eisenhower,0.015873016,0.020820449,0.0051535766,0.11544012,0.064728922,0.07874665,0.10822511,0.016697588,0.016491445,0.025974026
1960-Dwight-D-Eisenhower,0.013476598,0.021125478,0.012566017,0.081223821,0.052813695,0.089054817,0.1214715,0.015479876,0.019668549,0.042250956
1961-John-F-Kennedy,0.012136888,0.005769996,0.0095503382,0.12196578,0.046756864,0.085356148,0.085754079,0.040787903,0.017309988,0.045762037
1961-Dwight-D-Eisenhower,0.0090817356,0.0070635721,0.012108981,0.15960309,0.090312815,0.062226707,0.08745375,0.016986209,0.070635721,0.013790784
1962-John-F-Kennedy,0.0051290271,0.015547363,0.017951595,0.10722872,0.046481808,0.078217663,0.087033178,0.056098734,0.030133034,0.031255009
1963-John-F-Kennedy,0.008732777,0.017465554,0.00097030856,0.083446536,0.028721133,0.082670289,0.11449641,0.053561032,0.023869591,0.047933243
1964-Lyndon-B-Johnson,0.011293966,0.007421749,0.0022587932,0.10519522,0.029686996,0.064859632,0.068731849,0.077121652,0.03065505,0.032913843
1965-Lyndon-B-Johnson,0.0051631073,0.015958695,0,0.066885708,0.020417742,0.10959869,0.078854729,0.073222248,0.016897442,0.044590472
1966-Lyndon-B-Johnson,0.0050770967,0.02124859,0.0028206093,0.060737119,0.029146296,0.090447537,0.066754419,0.088191049,0.011658518,0.05189921
1967-Lyndon-B-Johnson,0.0026342748,0.0083418703,0.012878677,0.070247329,0.028830675,0.095126592,0.056783258,0.077125713,0.025611005,0.041709352
1968-Lyndon-B-Johnson,0.0077402709,0.0070952483,0.0066652333,0.11825414,0.032251129,0.083207912,0.033756181,0.092883251,0.030316061,0.029241023
1969-Lyndon-B-Johnson,0.018247237,0.0059110768,0.015677204,0.063222822,0.030069391,0.085582113,0.038293498,0.088923156,0.021588281,0.035466461
1970-Richard-M-Nixon,0.008168028,0,0.00093348891,0.071878646,0.014469078,0.10455076,0.054375729,0.085414236,0.025904317,0.051575263
1971-Richard-M-Nixon,0.0067567568,0.008387698,0.00023299161,0.08667288,0.017008388,0.13676608,0.012581547,0.1027493,0.016309413,0.024697111
1972-Richard-M-Nixon,0.0068705539,0.0080865811,0.0062625403,0.16440688,0.034170365,0.090290022,0.024442148,0.05447802,0.066212683,0.012403478
1973-Richard-M-Nixon,0,0.0031289111,0,0.10262829,0.018147685,0.13141427,0.046307885,0.076971214,0.028785982,0.025031289
1974-Richard-M-Nixon,0.010014507,0.0085638074,0.0064111563,0.18835697,0.052131592,0.071552249,0.014319809,0.023351584,0.11451168,0.0033225701
1975-Gerald-R-Ford,0.0048643113,0.0092165899,0.0069124424,0.16205837,0.040194572,0.065796211,0.037378392,0.058371736,0.07859703,0.017409114
1976-Gerald-R-Ford,0.00042060988,0.014721346,0,0.13501577,0.020820189,0.095268139,0.03575184,0.10052576,0.039116719,0.025657203
1977-Gerald-R-Ford,0.011242271,0.0028105677,0.0093310849,0.096571107,0.022259696,0.090612704,0.065205171,0.065654862,0.056885891,0.025969646
1978-Jimmy-Carter,0.011426117,0.00025773196,0.014690722,0.1878866,0.040206186,0.054982818,0.0078178694,0.015635739,0.21013746,0.0037800687
1979-Jimmy-Carter,0.0080878105,0.0044290391,0.0073175428,0.16498171,0.036828423,0.064172925,0.010206047,0.018149432,0.20026959,0.005873291
1980-Jimmy-Carter,0.0058887677,0.0033026951,0.0096899829,0.15151893,0.034678299,0.065181492,0.019785013,0.010687023,0.22349276,0.0027418601
1981-Ronald-Reagan,0.0089369708,0.010583255,0,0.15898401,0.040451552,0.075023518,0,0.081608655,0.047271872,0.018814675
1981-Jimmy-Carter,0.0098602365,0.0040239595,0.014713562,0.1428352,0.040669636,0.064782675,0.027799109,0.013146982,0.20761788,0.0031945938
1982-Ronald-Reagan,0,0.010032103,0.0076243981,0.1073435,0.018659711,0.10072231,0.032504013,0.10192616,0.036516854,0.038723917
1983-Ronald-Reagan,0,0.011712214,0.0055772448,0.10336494,0.018219,0.07789552,0.043874326,0.11916713,0.049451571,0.024353969
1984-Ronald-Reagan,0.0058786479,0.00041990342,0.010287634,0.058366576,0.01343691,0.064875079,0.037791308,0.18580726,0.033592274,0.049758556
1985-Ronald-Reagan,0.00048971596,0.0051420176,0.00097943193,0.063418217,0.0078354554,0.074926543,0.051175318,0.17850147,0.040401567,0.049461312
1986-Ronald-Reagan,0.010348906,0.0029568303,0.00029568303,0.046422235,0.0020697812,0.076581904,0.048196334,0.19278533,0.022176227,0.06741573
1987-Ronald-Reagan,0,0.014297498,0.019521584,0.028320044,0.0074237009,0.096508111,0.045367061,0.14599945,0.030794611,0.03354413
1988-Ronald-Reagan,0.00043140638,0.0049611734,0.017687662,0.047454702,0.015962036,0.091026747,0.049611734,0.17213115,0.020060397,0.029767041
1989-George-Bush,0.012765037,0.0041107746,0.0036780614,0.059930766,0.0073561229,0.073344872,0.029857205,0.16767633,0.042622241,0.037213328
1990-George-Bush,0.0060191518,0.004377565,0,0.0374829,0,0.080984952,0.061012312,0.16771546,0.022982216,0.03994528
1991-George-Bush,0.0052192067,0.0075678497,0.0033924843,0.040709812,0.008611691,0.086899791,0.079592902,0.11403967,0.037839248,0.053496868
1992-George-Bush,0,0.0073710074,0.0036855037,0.050573301,0.015151515,0.068386568,0.023341523,0.18304668,0.014742015,0.039107289
1993-William-J-Clinton,0.00044662796,0.0052106595,0.0010421319,0.063867798,0.025160042,0.086645824,0.0059550395,0.18713711,0.012505583,0.010570195
1994-William-J-Clinton,0.0030812325,0.01232493,0,0.035154062,0.0058823529,0.065406162,0.017647059,0.24929972,0.024369748,0.0065826331
1995-William-J-Clinton,0.004645366,0.013029685,0.0023793338,0.022660322,0.010197145,0.076705189,0.011670066,0.20745525,0.017901654,0.018921369
1996-William-J-Clinton,0.0042720999,0.011501807,0,0.033026618,0.010023004,0.069175156,0.0062438383,0.25303976,0.020867565,0.020867565
1997-William-J-Clinton,0.0050660117,0.0044519496,0.0075222597,0.021645686,0.00015351551,0.070617132,0.032698803,0.25591035,0.025176543,0.015965613
1998-William-J-Clinton,0.00071581961,0.015032212,0.0083035075,0.029348604,0.00028632785,0.065998568,0.024624195,0.24810308,0.030780243,0.01932713
1999-William-J-Clinton,0.003195332,0.0058349542,0.0063906641,0.041122534,0.0094470686,0.068213393,0.019588775,0.24617949,0.036676855,0.0095859961
2000-William-J-Clinton,0.0016168149,0.0068137198,0.0017323017,0.033606652,0.0024252223,0.060168611,0.019517265,0.25718905,0.030603996,0.015590715
