1927-Calvin-Coolidge,0.1168953,0,0,0.0039863993,0.026028843,0.00093797632,0.0014069645,0.0083245398,0.0022276938,0.01782155,0.031070465,0.044436628,0.019931997,0,0.021573455,0.0031656701,0.040919217,0.015007621,0.013835151,0,0.005862352,0.0376363,0.0032829171,0.028608278,0
1928-Calvin-Coolidge,0.091118211,0,0,0.0084345048,0.039361022,0,0.0025559105,0.011246006,0,0.016485623,0.046900958,0.045750799,0.016741214,0,0.020447284,0.0017891374,0.034504792,0.013674121,0.017763578,0,0.018913738,0.043578275,0.00038338658,0.028753994,0
1929-Herbert-Hoover,0.087593985,0,0,0,0.049342105,0.0013157895,0.0028195489,0.0065789474,0,0.0093984962,0.041259398,0.054135338,0.019172932,0.00037593985,0.016353383,0.0017857143,0.042387218,0.017951128,0.019924812,0,0.0094924812,0.029135338,0.0040413534,0.038815789,0
1930-Herbert-Hoover,0.084989719,0,0,0.00022846699,0.057116747,0.0068540096,0.0089102125,0,0,0,0.046835732,0.067626228,0.0022846699,0,0.031756911,0.0045693397,0.032442312,0.048663468,0.0089102125,0,0.0050262737,0.027644505,0.0052547407,0.02878684,0.0011423349
1931-Herbert-Hoover,0.10872701,0.0012621709,0,0.00072124053,0.049585287,0.0016227912,0.015867292,0,0,0.0084745763,0.028128381,0.083122972,0.0041471331,0,0.034439235,0,0.018932564,0.028489001,0.02740714,0,0.002704652,0.042372881,0.0041471331,0.01388388,0
1932-Herbert-Hoover,0.07842646,0,0.00025056377,0.0060135304,0.054873465,0.011024806,0.015033826,0.0060135304,0,0,0.020295665,0.067652217,0.00075169131,0,0.023051867,0,0.022049612,0.033575545,0.032823854,0,0,0.072663493,0,0.016787772,0
1934-Franklin-D-Roosevelt,0.041532072,0.014766959,0,0,0.028149515,0,0.024457776,0.017997231,0.00092293493,0.046608214,0.042916474,0.027688048,0.014305491,0,0.032302723,0.0041532072,0.0036917397,0.016151361,0.022611906,0,0,0.099215505,0,0.013844024,0
1935-Franklin-D-Roosevelt,0.042328042,0.006760729,0,0,0.051440329,0,0.020282187,0.024397413,0,0.044973545,0.036155203,0.032921811,0.006760729,0,0.020576132,0.0032333921,0.0052910053,0.019694297,0.029688419,0.001175779,0,0.082304527,0.015579071,0.0026455026,0
1936-Franklin-D-Roosevelt,0.018328841,0.010781671,0.009703504,0.0010781671,0.011320755,0,0.030997305,0.079514825,0.0094339623,0.038274933,0.022371968,0.017789757,0,0.00053908356,0.024528302,0.0078167116,0.0010781671,0,0.028571429,0.0016172507,0.0043126685,0.076010782,0.025067385,0,0
1937-Franklin-D-Roosevelt,0.038187945,0,0,0.014226881,0.034069637,0.0071134407,0.049419693,0.025084238,0,0.016847623,0.044926994,0.035567203,0.015350056,0,0.0074878323,0,0.0041183077,0.0026207413,0.035192812,0.00074878323,0.004867091,0.087607638,0.011980532,0.0071134407,0
1938-Franklin-D-Roosevelt,0.035464098,0.014886165,0.00043782837,0.026707531,0.019921191,0.0063485114,0.017732049,0.019264448,0.0015323993,0.03765324,0.054728546,0.020577933,0,0,0.023642732,0.0028458844,0,0.035245184,0.024518389,0,0,0.078809107,0.0098511384,0.0010945709,0
1939-Franklin-D-Roosevelt,0.024917853,0.026286966,0,0.0098576123,0.026834611,0.020810515,0.054764513,0.030394304,0.021084337,0.03422782,0.038061336,0.012048193,0,0.0035596933,0.014238773,0.0046549836,0,0.015060241,0.028203724,0.0068455641,0,0.04381161,0.021084337,0,0
1940-Franklin-D-Roosevelt,0.014819588,0.0045103093,0.006121134,0.0077319588,0.018685567,0.0041881443,0.051546392,0.039948454,0.0077319588,0.027384021,0.014819588,0.022229381,0,0,0.014819588,0.011275773,0.0045103093,0,0.035115979,0,0,0.10373711,0.032860825,0.0041881443,0
1941-Franklin-D-Roosevelt,0.0080445545,0.0061881188,0.00092821782,0,0.0068069307,0,0.068997525,0.041460396,0.035272277,0.050123762,0.015779703,0.0092821782,0.0021658416,0.0071163366,0.0030940594,0.0027846535,0.0021658416,0.011757426,0.037747525,0.005259901,0,0.058168317,0.032487624,0.012066832,0
1942-Franklin-D-Roosevelt,0.0035366932,0.015030946,0.0055997642,0.0008841733,0.0014736222,0.0035366932,0.030651341,0.018567639,0.15915119,0.035366932,0.010315355,0.00029472443,0,0.0058944887,0.010315355,0.008841733,0.0011788977,0.0055997642,0.020335986,0.0017683466,0.0017683466,0.028293546,0.036251105,0.012673151,0.00058944887
1943-Franklin-D-Roosevelt,0.0054114994,0.0045095829,0.011048478,0,0,0,0.027508455,0.014430665,0.16144307,0.038556933,0.010822999,0.011499436,0,0.003156708,0.0074408117,0.009470124,0.0029312289,0.0033821871,0.024126268,0,0.0011273957,0.049379932,0.026155581,0.0049605411,0
1944-Franklin-D-Roosevelt,0.019650655,0.0073689956,0,0,0,0.0087336245,0.029475983,0.022106987,0.07150655,0.033296943,0.028384279,0.013373362,0.0040938865,0,0.012008734,0.0095524017,0.0013646288,0.012827511,0.03029476,0.0019104803,0.00054585153,0.07669214,0.044213974,0,0.0016375546
1945-Franklin-D-Roosevelt,0.01129093,0.0089072889,0,0,0.013549116,0.010036382,0.012921842,0.011165475,0.13875298,0.03625643,0.024212771,0.014176389,0.0060218291,0.0026345502,0.012294568,0.0074018316,0.0060218291,0.0069000125,0.045540083,0,0.00012545477,0.037385523,0.019069126,0.010412746,0
1946-Harry-S-Truman,0.031015073,0.0046465944,0,0,0.045861509,0.026179593,0.0061199048,0.0037399418,0.0099731782,0.012919799,0.038343848,0.042234899,0.0057799101,0,0.00457104,0,0.01035095,0.16134638,0.033432813,0,0,0.036946092,0.0090287484,0.0060065732,0
1947-Harry-S-Truman,0.01855635,0.00017024174,0,0.0010214505,0.041368744,0.014470548,0.029962547,0.0013619339,0.0064691862,0.012087164,0.062819203,0.050732039,0.0074906367,0,0.0034048349,0,0.011916922,0.044773578,0.065202588,0.00051072523,0.0035750766,0.058052434,0.020258767,0.005958461,0.00085120872
1948-Harry-S-Truman,0.01493441,0.0088799193,0,0.0012108981,0.040766902,0.041574168,0.051261352,0.00020181635,0.00040363269,0.02764884,0.02542886,0.028254289,0,0.0038345106,0,0.0042381433,0,0.043592331,0.052270434,0,0,0.072250252,0.03814329,0,0
1949-Harry-S-Truman,0.026726727,0.0045045045,0.0042042042,0.0033033033,0.043243243,0.034234234,0.024924925,0,0.0003003003,0.030930931,0.03033033,0.041441441,0,0,0,0,0,0.033933934,0.055255255,0.0024024024,0,0.077777778,0.03993994,0,0
1950-Harry-S-Truman,0.011644248,0.0036137322,0.0062236499,0.0014053403,0.037944188,0.025296125,0.052800642,0.0026099177,0.0004015258,0.028307569,0.023890785,0.032322827,0.0002007629,0.0052198354,0,0.0070267015,0,0.013451114,0.075286087,0.0010038145,0,0.069463963,0.032322827,0.0058221241,0
1951-Harry-S-Truman,0.0038372985,0.0074187772,0,0,0.007930417,0.014070095,0.072908672,0,0.05167562,0.018930673,0.015349194,0.013558455,0.0086978767,0.049373241,0.0002558199,0.0099769762,0,0,0.063443336,0,0.0002558199,0.046815042,0.030186749,0,0
1952-Harry-S-Truman,0.0063681976,0.010227711,0,0.0013508298,0.016595909,0.01698186,0.048629873,0.0055962949,0.036472404,0.049401775,0.017174836,0.023157082,0,0.03801621,0.003087611,0,0.0021227325,0.010999614,0.048243921,0.003087611,0,0.056734851,0.024700888,0,0
1953-Dwight-D-Eisenhower,0.011358607,0,0.0023602301,0,0.048384718,0.03230565,0.026847618,0.015784039,0.0057530609,0.026552589,0.041008998,0.042484142,0.014013866,0.010916064,0.017406697,0.0067856616,0.0075232335,0.018881841,0.059448296,0,0.0023602301,0.050007376,0.015636525,0.0098834636,0
1953-Harry-S-Truman,0.0024449878,0.0038269374,0.0014882534,0,0.018709472,0.012331243,0.090570851,0.012650154,0.025725524,0.036355905,0.012862762,0.0069097481,0,0.051769959,0.0038269374,0.0077601786,0.0006378229,0.0069097481,0.054427554,0.0037206336,0.00031891145,0.053045604,0.015839269,0.0070160519,0.00053151908
1954-Dwight-D-Eisenhower,0.030777166,0,0.00068775791,0,0.074449794,0.044704264,0.030261348,0.0087689133,0.0027510316,0.018397524,0.024931224,0.05914718,0.0048143054,0.022524072,0.0091127923,0.00068775791,0.0049862448,0.024071527,0.050722146,0.00017193948,0.00051581843,0.047627235,0.02630674,0,0
1955-Dwight-D-Eisenhower,0.021397194,0.006234944,0,0.0041093949,0.083604931,0.045486751,0.031316423,0.0019838458,0.0029757687,0.013745218,0.034859005,0.043786311,0.0053847244,0.01473714,0.0060932408,0.0014170327,0.00779368,0.023097634,0.077086581,0,0,0.048462519,0.025081479,0.0024089556,0
1956-Dwight-D-Eisenhower,0.022871349,0.00037290242,0,0.0021131137,0.071845867,0.045245494,0.020385333,0.005842138,0.0044748291,0.018023617,0.034679925,0.05692977,0.00024860162,0.021628341,0.0062150404,0,0.0083281541,0.022374145,0.061280298,0.00012430081,0,0.040397763,0.037414543,0.0080795525,0.0039776259
1957-Dwight-D-Eisenhower,0.015853356,0.00049541739,0.00024770869,0.003220213,0.042853604,0.033440674,0.057220708,0.010899183,0.0034679217,0.025018578,0.024770869,0.041119643,0.0029725043,0.018578152,0.0069358434,0.0081743869,0.0037156304,0.0069358434,0.073817191,0,0.00024770869,0.056725291,0.026009413,0.010899183,0
1958-Dwight-D-Eisenhower,0.00062682825,0.0089845382,0.004178855,0,0.034057668,0.030087756,0.035520267,0.0089845382,0.011282908,0.021730046,0.026117844,0.024237359,0.003343084,0.040117008,0.0089845382,0.005850397,0.0020894275,0.013163393,0.094442123,0.0018804847,0,0.057250313,0.032177183,0,0
1959-Dwight-D-Eisenhower,0.010925582,0.0024737168,0.0010307153,0,0.052566481,0.039991754,0.045351474,0.0037105751,0.00061842919,0.032570604,0.020614306,0.025767883,0.00082457225,0.022057308,0.0092764378,0.0057720058,0.00041228613,0.025149454,0.080601938,0.0047412905,0,0.042053185,0.034425892,0.0072150072,0
1960-Dwight-D-Eisenhower,0.012201785,0,0.0049171371,0.00036423238,0.031323985,0.034602076,0.05208523,0.022764524,0.0014569295,0.030231288,0.023675105,0.013112366,0.0060098343,0.034237844,0.018029503,0.0034602076,0.0034602076,0.018575851,0.078674194,0,0,0.036241122,0.039519213,0.0041886724,0
1961-John-F-Kennedy,0.012136888,0.01333068,0.020891365,0,0.038798249,0.045563072,0.040588938,0.019100676,0.0039793076,0.017111023,0.017508953,0.032232392,0.012733784,0.050736172,0.011738957,0,0.0039793076,0.017707919,0.039793076,0,0.00059689614,0.031834461,0.040787903,0,0
1961-Dwight-D-Eisenhower,0.01732257,0,0.011099899,0,0.083249243,0.06407669,0.024217962,0.0045408678,0.0073999327,0.012949882,0.028590649,0.040195089,0.00016818029,0.031954255,0,0,0.0058863101,0.030272452,0.077362933,0,0.001177262,0.037672385,0.035486041,0,0.015640767
1962-John-F-Kennedy,0.012181439,0.016348774,0.024362879,0.00032056419,0.027408238,0.046161244,0.045359833,0.01602821,0.0044878987,0.013143132,0.010899183,0.031575573,0.00993749,0.050969707,0,0.0040070524,0.006571566,0.018753005,0.041192499,0,0,0.034140087,0.056098734,0,0.0051290271
1963-John-F-Kennedy,0.0046574811,0.031437997,0.02270522,0,0.016495245,0.039782651,0.046574811,0.018241801,0.0083446536,0.029109257,0.011255579,0.019406171,0.0064040365,0.077818746,0,0.0064040365,0,0.010479332,0.03512517,0.00058218513,0,0.029691442,0.043663885,0,0.0036871725
1964-Lyndon-B-Johnson,0.0096805421,0.035818006,0.035172636,0,0.032268474,0.054856405,0.022910616,0.0058083253,0.01226202,0.016779606,0.0035495321,0.021942562,0.012907389,0.029364311,0,0,0,0.019361084,0.026782833,0.0045175863,0.00064536947,0.019683769,0.061632785,0.0041949016,0
1965-Lyndon-B-Johnson,0.0075099742,0.011030275,0.062661347,0.0021121802,0.020417742,0.033560197,0.043417038,0.013142455,0.003050927,0.034733631,0.0077446609,0.013611828,0.0056324806,0.037784558,0.0070406008,0,0,0,0.019009622,0.0089180943,0,0.035437691,0.064773527,0,0
1966-Lyndon-B-Johnson,0.006393381,0.0097781121,0.027830011,0.0028206093,0.023693118,0.028770214,0.020120346,0.010718315,0.019556224,0.038172245,0.0086498684,0.011470478,0.0018804062,0.064685972,0.00056412185,0,0.0015043249,0.011846559,0.012410681,0.029710417,0.00018804062,0.056224144,0.032154945,0.008837909,0
1967-Lyndon-B-Johnson,0,0.037026196,0.03453827,0.0001463486,0.026635446,0.028977023,0.017708181,0.013171374,0.01463486,0.018732621,0.0065856871,0.0156593,0.00043904581,0.0418557,0.0079028245,0.0061466413,0,0.014927557,0.025464657,0.015805649,0.0035123665,0.047270599,0.035416362,0,0.0067320357
1968-Lyndon-B-Johnson,0.0053751881,0.020640722,0.037411309,0,0.030531069,0.06600731,0.0043001505,0.013545474,0.0047301656,0.020640722,0.0098903462,0.026660933,0.012040421,0.026660933,0,0.0008600301,0.00064502258,0.024080843,0.022790798,0.028165986,0.0015050527,0.026015911,0.053106859,0.0036551279,0.0021500753
1969-Lyndon-B-Johnson,0.0061680802,0.012079157,0.046260601,0,0.024415317,0.028784374,0.019275251,0.021331277,0.0043690568,0.016705217,0.013621177,0.024158314,0.013364174,0.017990234,0.0010280134,0,0,0.012079157,0.01464919,0.030326394,0,0.040606528,0.043176561,0.01079414,0.0017990234
1970-Richard-M-Nixon,0.0037339557,0.019136523,0.036872812,0,0.03243874,0.048774796,0.02403734,0.013302217,0.003033839,0.040606768,0.0079346558,0.008168028,0,0.0074679113,0.0023337223,0.003033839,0.0053675613,0,0.019836639,0.0072345391,0,0.053675613,0.080046674,0.00023337223,0
1971-Richard-M-Nixon,0.0039608574,0.041705499,0.035414725,0,0.060810811,0.03028891,0.00722274,0.010251631,0.00023299161,0.039608574,0.0048928239,0.0086206897,0.0055917987,0,0,0,0,0.0018639329,0.0039608574,0.017940354,0,0.043103448,0.096691519,0,0
1972-Richard-M-Nixon,0.009241807,0.018666018,0.019456436,0.0011552259,0.079102572,0.08256825,0.0015808354,0.0076609716,0.000060801362,0.01428832,0.013497902,0.031312701,0.0063233416,0.011309053,0.00018240409,0,0.0029184654,0.010336232,0.030643886,0.0016416368,0,0.029549462,0.070955189,0.00060801362,0.02456375
1973-Richard-M-Nixon,0,0.025657071,0.035043805,0,0.040050063,0.061952441,0.020025031,0,0,0.0062578223,0.01126408,0.020650814,0,0.0050062578,0,0,0.0018773467,0,0.031289111,0,0,0.098873592,0.071339174,0.0018773467,0.0012515645
1974-Richard-M-Nixon,0.011231223,0.013524264,0.008049043,0,0.097664842,0.10028546,0.0019186672,0.0021994478,0,0.010856849,0.025363845,0.053488699,0.005100847,0.0044456924,0,0,0.0038373345,0.011184426,0.025597829,0,0.000046796762,0.020684169,0.039777247,0.0021058543,0.055173382
1975-Gerald-R-Ford,0.0051203277,0.056067588,0.0071684588,0,0.036866359,0.082949309,0.012800819,0.0071684588,0,0.018177163,0.011776754,0.053251408,0.00051203277,0.020737327,0,0,0.00025601639,0.027393753,0.024321557,0.0025601639,0.00076804916,0.02688172,0.038402458,0.00051203277,0.047107015
1976-Gerald-R-Ford,0.0058885384,0.066246057,0.019768665,0.00021030494,0.050683491,0.063301788,0.014090431,0.0088328076,0,0.024605678,0.011777077,0.0170347,0,0.01913775,0.0039957939,0.010515247,0,0.010304942,0.01829653,0.029442692,0.0058885384,0.025026288,0.047949527,0,0.014300736
1977-Gerald-R-Ford,0.0056211355,0.032040472,0.022596965,0,0.030354132,0.065767285,0.027993255,0.008881394,0.0031478359,0.017537943,0.010118044,0.024283305,0.0074198988,0.031590781,0,0.00067453626,0.0039347948,0,0.034064081,0.0098931984,0.0022484542,0.045418775,0.041596402,0,0.021360315
1978-Jimmy-Carter,0.012457045,0.0085051546,0.0048969072,0,0.08556701,0.11701031,0,0,0.00060137457,0.00395189,0.01580756,0.072250859,0.0047250859,0.018213058,0,0,0.004209622,0.010652921,0.027405498,0,0.0049828179,0.0077319588,0.02233677,0.00094501718,0.12457045
1979-Jimmy-Carter,0.0050067398,0.011457732,0.0095802041,0,0.084488735,0.10109763,0.0027440786,0.0022145195,0.00038513383,0.0041401887,0.018967841,0.073753129,0,0.0092913537,0.00048141729,0,0.0041401887,0.0040439053,0.024167148,0,0,0.016223763,0.02450414,0.0021182361,0.12150972
1980-Jimmy-Carter,0.0070727528,0.0085059978,0.0055148777,0,0.067549463,0.10565509,0.0016201901,0.00090356753,0,0.0044866802,0.019598068,0.07443527,0.0026795451,0.019037233,0.00021810251,0.000062315002,0.0030222776,0.0061068702,0.033837046,0,0.0014020876,0.011808693,0.020377006,0.0035519551,0.12952173
1981-Ronald-Reagan,0.0025870179,0.1008937,0.0091721543,0,0.047977422,0.089134525,0.0065851364,0.015522107,0.00023518344,0.020931326,0.014581373,0.03480715,0.0018814675,0.0068203198,0.011053622,0,0,0.018109125,0.0082314205,0.0089369708,0,0.011053622,0.014816557,0.0014111007,0.016933208
1981-Jimmy-Carter,0.0092458916,0.0091537398,0.0047304562,0,0.065212717,0.093288281,0.0051604976,0.0012286899,0,0.0075871602,0.020304101,0.065919214,0.0036553525,0.023713715,0,0.00012286899,0.0028259868,0.0069728152,0.043710644,0,0.0053448011,0.015389341,0.019843342,0.002856704,0.12237751
1982-Ronald-Reagan,0.00040128411,0.087078652,0.028491172,0,0.026284109,0.072632424,0.032303371,0.025682183,0.0010032103,0.022070626,0.012239165,0.0214687,0,0.016051364,0.0018057785,0.0032102729,0,0.0042134831,0.023073836,0.023274478,0.0012038523,0.020064205,0.026685393,0,0.0048154093
1983-Ronald-Reagan,0,0.061163785,0.026398959,0.00037181632,0.024168061,0.078081428,0.026027143,0.013943112,0,0.02026399,0.0079940509,0.015244469,0.005763153,0.019892173,0.0029745306,0,0,0.0059490612,0.023610336,0.031232571,0,0.038854806,0.039598438,0.0016731735,0.010410857
1984-Ronald-Reagan,0.0048288894,0.066974596,0.03317237,0,0.014906571,0.034012177,0.03926097,0.010287634,0.0081881167,0.017635944,0.0033592274,0.01595633,0.0025194205,0.016586185,0,0.001469662,0.007978165,0,0.019525509,0.062775562,0,0.036111694,0.053537686,0,0.011127441
1985-Ronald-Reagan,0.00048971596,0.084720862,0.040891283,0,0.011263467,0.036973555,0.044809011,0.022037218,0,0.016650343,0.00048971596,0.013467189,0.0017140059,0.019588639,0.0053868756,0.0024485798,0,0.0053868756,0.012732615,0.070274241,0,0.026934378,0.037708129,0,0.018364349
1986-Ronald-Reagan,0,0.052040213,0.059136606,0.0017740982,0.0038438794,0.028681254,0.045239503,0.022767593,0.0047309284,0.027794205,0,0,0.0044352454,0.015375517,0,0,0.00059136606,0,0.013897102,0.099349497,0,0.031342401,0.052927262,0.00029568303,0.0050266115
1987-Ronald-Reagan,0.0068737971,0.042067638,0.059939511,0.0013747594,0.012922739,0.017047017,0.029694803,0.025570525,0,0.020621391,0.0041242783,0.0085235084,0,0.022271103,0,0,0.00054990377,0,0.012097883,0.061589222,0.011547979,0.019521584,0.05691504,0,0.0085235084
1988-Ronald-Reagan,0.0079810181,0.042062123,0.050258844,0,0.012510785,0.014452114,0.038610871,0.018550475,0,0.021354616,0.00064710958,0,0.0043140638,0.023295945,0,0.00021570319,0.0053925798,0.0034512511,0.011863676,0.10461605,0.0081967213,0.025884383,0.044650561,0.00043140638,0.010353753
1989-George-Bush,0.0021635656,0.047165729,0.043704024,0.00021635656,0.022284725,0.045651233,0.015794029,0.022717438,0,0.030289918,0.0054089139,0.011466897,0.0082215491,0.018173951,0,0.001947209,0,0,0.010601471,0.081782778,0.00043271311,0.014712246,0.041973172,0.00021635656,0.013630463
