id,0,1,2,3,4,5,6,7,8,9
1914-Woodrow-Wilson,0.01509349,0.038296914,0.16647894,0.019148457,0.016670421,0.0083352106,0.041000225,0.0072088308,0.029736427,0.017120973
1915-Woodrow-Wilson,0.0089119447,0.031923384,0.16746475,0.025804735,0.0091779729,0.014365523,0.042431498,0.017025805,0.03538175,0.038840117
1916-Woodrow-Wilson,0.033317238,0.051183003,0.11781748,0.0033800097,0.0086914534,0.00096571704,0.10140029,0.0024142926,0.041525833,0.045388701
1917-Woodrow-Wilson,0.025006512,0.018754884,0.17296171,0.031518625,0.0039072675,0.054180776,0.024746028,0,0.019536338,0.017191977
1918-Woodrow-Wilson,0.014782934,0.028255988,0.14053144,0.02114521,0.011227545,0.042851796,0.033682635,0.0074850299,0.042664671,0.034992515
1919-Woodrow-Wilson,0.02512347,0.045308138,0.10586214,0.067640112,0,0.0047240713,0.056688855,0.0077302985,0.054756281,0.057547778
1920-Woodrow-Wilson,0.0152207,0.02891933,0.086757991,0.063165906,0,0.013318113,0.04261796,0.020167428,0.053272451,0.089802131
1921-Warren-G-Harding,0.012266569,0.031307213,0.057671183,0.081655071,0.021786891,0.0043939949,0.079274991,0,0.082387404,0.063896009
1922-Warren-G-Harding,0.024351226,0.035193743,0.052435123,0.08602915,0.0083540704,0.0051546392,0.070742979,0,0.087984358,0.077141841
1923-Calvin-Coolidge,0.010421456,0.042298851,0.043678161,0.024061303,0.013639847,0.002605364,0.076321839,0.01348659,0.11708812,0.097624521
1924-Calvin-Coolidge,0.0084344481,0.029150636,0.047055342,0.018792542,0.0034033738,0.0041432376,0.086712045,0.0048831015,0.10905593,0.119562
1925-Calvin-Coolidge,0.0074704492,0.036406619,0.050496454,0.020898345,0.011252955,0.0025531915,0.080567376,0.013522459,0.09929078,0.10118203
1926-Calvin-Coolidge,0.0088008801,0.03510351,0.04890489,0.01920192,0.02090209,0.00020002,0.071807181,0.0094009401,0.099409941,0.11771177
1927-Calvin-Coolidge,0.0068003283,0.041270958,0.043850393,0.017235315,0.023801149,0.0024621878,0.060616719,0.019697503,0.10270841,0.12451636
1928-Calvin-Coolidge,0.0083067093,0.029904153,0.047795527,0.019680511,0.021086262,0.00485623,0.073610224,0.028115016,0.10555911,0.11948882
1929-Herbert-Hoover,0.0054511278,0.040601504,0.027255639,0.026597744,0.0057330827,0.004981203,0.082048872,0.02537594,0.096616541,0.13721805
1930-Herbert-Hoover,0.0018277359,0.032899246,0.020105095,0.042951793,0,0.0041124058,0.053918209,0.018048892,0.091843729,0.20333562
1931-Herbert-Hoover,0.0046880635,0.035340786,0.025423729,0.052470249,0.0018031013,0,0.042733502,0.0073927155,0.090695997,0.2134872
1932-Herbert-Hoover,0.0052618391,0.042846404,0.037584565,0.077424204,0,0.0025056377,0.037083438,0.016787772,0.066649962,0.17514407
1934-Franklin-D-Roosevelt,0.011075219,0.07291186,0.060452238,0.13059529,0.0055376096,0.013844024,0.03276419,0,0.067835718,0.056299031
1935-Franklin-D-Roosevelt,0.01175779,0.05026455,0.064961787,0.13550852,0.00058788948,0.0079365079,0.02851264,0,0.097883598,0.048794827
1936-Franklin-D-Roosevelt,0.017520216,0.032614555,0.091913747,0.15902965,0.0037735849,0.020215633,0.016442049,0.007277628,0.052830189,0.017520216
1937-Franklin-D-Roosevelt,0.01385249,0.066267316,0.067764882,0.14526395,0.0063646574,0.0089853987,0.024335455,0.0071134407,0.057281917,0.045301385
1938-Franklin-D-Roosevelt,0.02408056,0.071803853,0.053196147,0.13988616,0.0061295972,0.011821366,0.01204028,0.00021891419,0.058669002,0.053415061
1939-Franklin-D-Roosevelt,0.0095837897,0.051204819,0.058598028,0.17196057,0.0049288061,0.04271632,0.0098576123,0,0.048466594,0.039430449
1940-Franklin-D-Roosevelt,0.0041881443,0.036404639,0.078608247,0.15045103,0.006443299,0.058634021,0.024484536,0,0.051546392,0.015463918
1941-Franklin-D-Roosevelt,0.012376238,0.034962871,0.087871287,0.10643564,0.0027846535,0.095606436,0.025680693,0.00061881188,0.035891089,0.015470297
1942-Franklin-D-Roosevelt,0.0058944887,0.030651341,0.058944887,0.066018273,0.014441497,0.1942234,0.0032419688,0.0097259063,0.02328323,0.011494253
1943-Franklin-D-Roosevelt,0.0051860203,0.022998873,0.057497182,0.066967306,0.016009019,0.19368658,0.013754228,0.00022547914,0.034047351,0.0069898534
1944-Franklin-D-Roosevelt,0.010644105,0.030840611,0.074781659,0.10043668,0.00027292576,0.1058952,0.036572052,0.0090065502,0.039847162,0.020742358
1945-Franklin-D-Roosevelt,0.0056454648,0.026596412,0.056580103,0.044285535,0.020449128,0.18128215,0.023710952,0.0051436457,0.044787354,0.026596412
